,title,label
456,Lack of NonNull anotations in factory methods,ENHANCEMENT
457,Expose the Keep-Alive value of the IO Scheduler as System property.,ENHANCEMENT
458,Rewrite Observable.cache() & Flowable.cache(),ENHANCEMENT
459,2.1.0 major feature additions,ENHANCEMENT
460,2.x: TestSubscriber.requestMore missing,ENHANCEMENT
461,2.x: Add fromAsync Observable factory,ENHANCEMENT
462,2.x: SerialDisposable and MultipleAssignmentDisposable are exactly the same,ENHANCEMENT
463,2.x: Unify two type parameters from Subject into one?,ENHANCEMENT
464,2.0 TestSubscriber.assertErrorMessage,ENHANCEMENT
465,TestSubscriber.await throws InterruptedException,ENHANCEMENT
466,Merge Limiting Concurrency - Can Deadlock,BUG
467,Add SafeSubscriber constructor that takes an Observer,ENHANCEMENT
468,materialize() and dematerialize() backpressure support,ENHANCEMENT
469,Prevent Duplicate onStart Without Wrapping,ENHANCEMENT
470,New Subscribers helper method?,ENHANCEMENT
471,"Auto-connecting hot-conversions based on Async-, Behavior- and PublishSubject",ENHANCEMENT
472,ElementAt backpressure improvements,ENHANCEMENT
473,Bug in OnSubscribeFromIterable unsubscribed child logic,ENHANCEMENT
474,Make Time unit configurable on Timestamped,ENHANCEMENT
475,Shaded Dependencies for Queues?,ENHANCEMENT
476,"Observable.any, Observable.all backpressure support",ENHANCEMENT
477,Get MissingBackpressureException in OperatorObserveOn,ENHANCEMENT
478,Backpressure and onComplete from an empty observable,BUG
479,AbstractOnSubscribe Batching,ENHANCEMENT
480,Move AbstractOnSubscribe into Observable,ENHANCEMENT
481,"add backpressure support to operator: buffer(long timespan, TimeUnit unit, int count)",ENHANCEMENT
482,AbstractOnSubscribe fast path?,ENHANCEMENT
483,"Method for converting an Observable to a different type, on Observable",ENHANCEMENT
484,Add operator switchIf with condition,ENHANCEMENT
485,onBackpressureBuffer is not chainable with onBackpressureDrop,ENHANCEMENT
486,add new operator onBackpressureDrop(Action1 onDrop),ENHANCEMENT
487,Add flatMap variant with maxConcurrent,ENHANCEMENT
488,OSGi Compatibility: Split packages,ENHANCEMENT
489,Subscriber.request add ignore for negative requests,ENHANCEMENT
490,Proposed improvement on OnNextValue stacktrace rendition,ENHANCEMENT
491,Backpressure: flatMap/merge with maxConcurrent,BUG
492,Global Contract Tests via Unit Tests,ENHANCEMENT
493,Operator to call request(n) on behalf of its backpressure-unaware downstream?,ENHANCEMENT
494,Possible Enhancement BlockingObservable with Timeout,ENHANCEMENT
495,Pursue Elimination of RingBuffer Pooling,ENHANCEMENT
496,Add current value property to BehaviorSubject,ENHANCEMENT
497,reduce() with a mutable initial value,ENHANCEMENT
498,Backpressure: Window by Size,ENHANCEMENT
499,"Native Java Agent for ""Async Call Stacks""",ENHANCEMENT
500,Can we optimize RxRingBuffer#SIZE == 1024 ?,ENHANCEMENT
501,Remove Actions Utility Methods,ENHANCEMENT
502,Remove `Not` Class ,ENHANCEMENT
503,Remove Functions Utility Methods?,ENHANCEMENT
504,Backpressure: Join,ENHANCEMENT
505,Backpressure: groupJoin,ENHANCEMENT
506,Remove Multicast,ENHANCEMENT
507,Add hasObservers to Subject,ENHANCEMENT
508,Subject.toSerialized(),ENHANCEMENT
509,Observer.empty() vs EmptyObserver,ENHANCEMENT
510,JCTools as Shaded Dependency,ENHANCEMENT
511,Backpressure: Publish,ENHANCEMENT
512,Need Scheduler Shutdown,ENHANCEMENT
513,observeOn not forwarding request(n) until buffer is empty,ENHANCEMENT
514,Joins/GroupJoin Unit Tests,ENHANCEMENT
515,ListenableFuture,ENHANCEMENT
516,Observable.longCount rename to Observable.countLong?,ENHANCEMENT
517,Backpressure: SerializedSubscriber,ENHANCEMENT
518,GroupedObservable.mapGroup/flatMapGroup,ENHANCEMENT
519,Optimisations with Observable.empty(),ENHANCEMENT
520,Need inclusive predicate variant of takeUntil/takeWhile,ENHANCEMENT
521,Java8 Stream Support,ENHANCEMENT
522,rx.Future with CompletableFuture Support,ENHANCEMENT
523,rx.Future/Task/Async/Single,ENHANCEMENT
524,[RFC] Add overloads for cache() that take a size,ENHANCEMENT
525,GroupBy with element selector,ENHANCEMENT
526,Perf Test `takeLast` Fast-path,ENHANCEMENT
527,Backpressure: takeLastTimed,ENHANCEMENT
528,Backpressure: replay,ENHANCEMENT
529,Backpressure: repeat/retry,ENHANCEMENT
530,Backpressure: flatMapIterable,ENHANCEMENT
531,Backpressure: cache,ENHANCEMENT
532,Backpressure: switchOnNext,ENHANCEMENT
533,Backpressure: BufferWithSize,ENHANCEMENT
534,Backpressure: CombineLatest,ENHANCEMENT
535,Backpressure: amb,ENHANCEMENT
536,Review Design of Observable.using,ENHANCEMENT
537,Ruby bindings,ENHANCEMENT
538,Kotlin warnings,ENHANCEMENT
539,Compose/Transformer,ENHANCEMENT
540,"Map / flatMap Improvements to use with Func1 ... 9, N and with Cases following Zip, Window, Buffer, etc. and Collection, Arrays in General",ENHANCEMENT
541,Making Joins Dynamic,ENHANCEMENT
542,FuncN generic varargs parameter,ENHANCEMENT
543,RxScala: Subscription add with block expression,ENHANCEMENT
544,Operator ObserveOn without queue?,ENHANCEMENT
545,HistoricalScheduler missing,ENHANCEMENT
546,EventLoopScheduler Algorithm,ENHANCEMENT
547,Backpressure,ENHANCEMENT
548,Implicit Schedulers,ENHANCEMENT
549,API Design Review: DelayError,ENHANCEMENT
550,Decouple getting a subscription from subscribing,ENHANCEMENT
551,combineWithMostRecent,ENHANCEMENT
552,Flatten operator,ENHANCEMENT
553,Explore code generation for language adaptors,ENHANCEMENT
554,Add more arities to zip operator,ENHANCEMENT
555,Operator: Window,ENHANCEMENT
556,Operator: Where (alias to filter),ENHANCEMENT
557,Operator: When,ENHANCEMENT
558,Operator: Using,ENHANCEMENT
559,Operator: ToObservable with scheduler,ENHANCEMENT
560,Operator: ToLookup,ENHANCEMENT
561,Operator: ToDictionary,ENHANCEMENT
562,Operator: ToAsync,ENHANCEMENT
563,Operator: ToArray,ENHANCEMENT
564,Operator: Timestamp,ENHANCEMENT
565,Operator: Timer,ENHANCEMENT
566,Operator: Timeout,ENHANCEMENT
567,Operator: TimeInterval,ENHANCEMENT
568,Operator: Throw,ENHANCEMENT
569,Operator: Then,ENHANCEMENT
570,Operator: TakeWhile,ENHANCEMENT
571,Operator: TakeUntil,ENHANCEMENT
572,Operator: TakeLast,ENHANCEMENT
573,Operator: Synchronize (overload),ENHANCEMENT
574,Operator: Sum,ENHANCEMENT
575,Operator: StartWith,ENHANCEMENT
576,Operator: Start,ENHANCEMENT
577,Operator: SkipWhile,ENHANCEMENT
578,Operator: SkipUntil,ENHANCEMENT
579,Operator: SkipLast,ENHANCEMENT
580,Operator: Single and SingleOrDefault,ENHANCEMENT
581,Operator: SequenceEqual,ENHANCEMENT
582,Operator: Select and SelectMany alias to Map and MapMany,ENHANCEMENT
583,Operator: Sample,ENHANCEMENT
584,Operator: Return,ENHANCEMENT
585,Operator: Retry,ENHANCEMENT
586,Operator: Replay,ENHANCEMENT
587,Operator: Repeat,ENHANCEMENT
588,Operator: RefCount,ENHANCEMENT
589,Operator: Range,ENHANCEMENT
590,Operator: OfType,ENHANCEMENT
591,Operator: Next,ENHANCEMENT
592,Operator: Multicast,ENHANCEMENT
593,Operator: MostRecent,ENHANCEMENT
594,Operator: Min and MinBy,ENHANCEMENT
595,Operator: Merge (additional overloads),ENHANCEMENT
596,Operator: Max and MaxBy,ENHANCEMENT
597,Operator: LongCount,ENHANCEMENT
598,Operator: Latest,ENHANCEMENT
599,Operator: LastOrDefault,ENHANCEMENT
600,Operator: Last,ENHANCEMENT
601,Operator: Join,ENHANCEMENT
602,Operator: Interval,ENHANCEMENT
603,Operator: IgnoreElements,ENHANCEMENT
604,Operator: GroupJoin,ENHANCEMENT
605,Operator: GroupByUntil,ENHANCEMENT
606,Operator: GroupBy,ENHANCEMENT
607,Operator: GetEnumerator,ENHANCEMENT
608,Operator: Generate,ENHANCEMENT
609,Operator: FromEventPattern,ENHANCEMENT
610,Operator: FromEvent,ENHANCEMENT
611,Operator: FromAsyncPattern,ENHANCEMENT
612,Operator: ForEach,ENHANCEMENT
613,Operator: First and FirstOrDefault,ENHANCEMENT
614,Operator: Finally,ENHANCEMENT
615,Operator: Empty with scheduler,ENHANCEMENT
616,Operator: ElementAt and ElementAtOrDefault,ENHANCEMENT
617,Operator: Do,ENHANCEMENT
618,Operator: DistinctUntilChanged,ENHANCEMENT
619,Operator: Distinct,ENHANCEMENT
620,Operator: Dematerialize,ENHANCEMENT
621,Operator: Delay,ENHANCEMENT
622,Operator: Defer,ENHANCEMENT
623,Operator: DefaultIfEmpty,ENHANCEMENT
624,Confirm Create Operator,ENHANCEMENT
625,Operator: Count,ENHANCEMENT
626,Operator: Contains,ENHANCEMENT
627,Operator: Concat,ENHANCEMENT
628,Operator: CombineLatest,ENHANCEMENT
629,Operator: Catch,ENHANCEMENT
630,Operator: Cast,ENHANCEMENT
631,Operator: Average,ENHANCEMENT
632,Operator: Any,ENHANCEMENT
633,Operator: And,ENHANCEMENT
634,Operator: Amb,ENHANCEMENT
635,Operator: All,ENHANCEMENT
636,Operator: Aggregate,ENHANCEMENT
637,Rx Schedulers,ENHANCEMENT
638,Operator: ToIterable,ENHANCEMENT
639,Subject implementations,ENHANCEMENT
640,Operator: Buffer,ENHANCEMENT
641,Operator: Publish and PublishLast,ENHANCEMENT
642,Operator: Throttle,ENHANCEMENT
643,Operator: Switch,ENHANCEMENT
644,Operator: SubscribeOn,ENHANCEMENT
645,Operator: ObserveOn,ENHANCEMENT
646,👁️ iiccoinsss 🏅,INVALID
647,fcb9b422e8013169e2328a6e09c675ce11a27ad6,INVALID
648,Soundcloud.rxjava,INVALID
649,"I have purchased a coin, how do I use it, or pledge",INVALID
650,"Check out ""Programming Hub: Learn to code""",INVALID
651,",?()",INVALID
652,Amanda coon,INVALID
653,i have a question,INVALID
654,"Zero push and un encrypt all such things.. siri, cortana, Google, Watson, Flo be flow and thus the wind be our vein of mane of this our cloud deliverance",INVALID
655,androidx,INVALID
656,Apache license 2.0     ..... [help me plz i use turmux and want to install this as well as a couple more for the contributing community]...ty!,INVALID
657,ReactiveX/RxJava,INVALID
658,太难用了,INVALID
659,"Retrofit uses RxJava to request 5 interfaces concurrently, without any return problems",INVALID
660,build apk error,INVALID
661,ryudesu,INVALID
662,BackpressureStrategy init take a lot time ,INVALID
663,ReactiveX/RxJava,INVALID
664,ee,INVALID
665,# RxCachedThreadS(32579)  SIGSEGV(SEGV_MAPERR),INVALID
666,del,INVALID
667,invalid,INVALID
668,RxJava,INVALID
669,- version 2.2,INVALID
670,"Please remove this issue, accidentally opened.",INVALID
671,2.x: RxJava combine with RxLifecycle throw CancellationException,INVALID
672,who to stop a thread after disposabled,INVALID
673,crash 之后线程池停止运行，添加任务失败，捕获不到异常,INVALID
674,Cause: invalid opcode ba (invokedynamic requires --min-sdk-version >= 26),INVALID
675,NewThreadWorker.java line 146 io.reactivex.internal.schedulers.NewThreadWorker.scheduleActual,INVALID
676, retrofit2.adapter.rxjava2.HttpException: HTTP 500 Internal Server Error,INVALID
677,Line,INVALID
678,Exception thrown on Scheduler.Worker thread. Add `onError` handling.,INVALID
679,rxjava2 Flowable.subscribeOn(Schedules.io()) function not working exactly,INVALID
680,proguard,INVALID
681, Uncaught remote exception!  (Exceptions are not yet supported across processes.)___java.lang.StackOverflowError,INVALID
682,"2.x：zip(Observable,Observable,Observable,new Function3) 网络请求xutils，返回数据错乱",INVALID
683,Mix,INVALID
684,io thread was created too much,INVALID
685,Caused by : rx.exceptions.OnErrorFailedException: Error occurred when trying to propagate error to Observer.onError,INVALID
686,Caused by : rx.exceptions.OnErrorFailedException: Error occurred when trying to propagate error to Observer.onError,INVALID
687,(3.x) LambdaSubscriber violates the Reactive Streams spec,WONT_FIX
688,Make Flowable covariant in T,WONT_FIX
689,Image on comment make ide pretty slow,DOCUMENTATION
690,Map and flatMap operator chaining is not stack-safe,WONT_FIX
691,Make CompositeDisposable idiot-proof,WONT_FIX
692,1.x async Singles crashes for Exceptions thrown in onSuccess,WONT_FIX
693,Data corruption due to interaction between `SslHandler` and `HttpObjectEncoder`,BUG
694,UnorderedThreadPoolEventExecutor's future.get() returns null,BUG
695,`Socket.isIPv6Preferred()` may return an incorrect value,BUG
696,"`ResourceLeakDetectorFactory.newResourceLeakDetector(Class, int)` ignores sampling interval.",BUG
697,NPE in CompositeByteBuf when reading from channel,BUG
698, Failed to mark a promise as failure,BUG
699,Netty stops closing sockets and starts burning 100% CPU,BUG
700,TLSv1.3 can fail with HTTP/2 and Session Tickets Enabled,BUG
701,Event loop threads hang in SniHandler for SSL records with majorVersion != 3,BUG
702,BufferOverflowException with specific buffer sizes,BUG
703,DNS Resolver leaking direct memory,BUG
704,AsciiString contentEqualsIgnoreCase fails when arrayOffset is non-zero,BUG
705,Commit 306299323cd seems to have broken finagle tests,BUG
706,DefaultDnsRecordDecoder failed,BUG
707,NullPointerException in FlowControlHandler,BUG
708,Lz4FrameEncoder (and other compressors) Acknowledge Writes Too Early,BUG
709,readCharSequence(0) is inconsistent,BUG
710,UDP ports may remain open after calling RoundRobinDnsAddressResolverGroup#close(),BUG
711,Http2ConnectionHandler#goAway should not initiate channel graceful shutdown,BUG
712,Behavior of HttpObjectAggregator with too large request,BUG
713,ApplicationProtocolNegotiationHandler loses its place in the context too soon,BUG
714,KQueueEventLoop might unregister active channels due to domain socket file descriptor reuse,BUG
715,The public int lastIndexOf(CharSequence string) method of the AsciiString class always returns -1,BUG
716,EmbeddedChannel Close Regression with 4.1.35.Final,BUG
717,OpenSslX509TrustManagerWrapper in netty-handler is not Java 6 compatible,BUG
718,OOM when uploading large files,BUG
719,"With OPENSSL as SSL provider, no alert message is sent after TLS handshake failure",BUG
720,HttpContentDecompressor does not wait until the whole GZIP member is read before issuing a message,BUG
721,"Websocket client closing handshake to support ""force close"" after given timetout",BUG
722,DefaultFileRegion.transferTo with invalid count may cause hang ,BUG
723,"WARN  KQueueEventLoop - events[[1, 88, -1]]=[[1, 88, -1], {}] had no channel!",BUG
724,"When more than one connection header is present in h2c upgrade request, upgrade fails",BUG
725,Memory footprint increase after upgrading to 4.1.32.Final,BUG
726,AppendableCharSequence.subSequence throws instead of returning empty subsequence,BUG
727,HttpObjectDecoder ignores HTTP trailer header.,BUG
728,Allow IP_FREEBIND option for UDP epoll,BUG
729,ChunkedWriteHandler may report a failed write as a successful one,BUG
